Fornavne til kvinder pr. 1. januar 2014

Navn	ANTAL
KÜPRAY	1
KYRANA	1
KYRIE	1
KYSTAN	1
KY-THUY	1
KYTTE	1
KYU	1
KYUNGMI	1
KYWANA	1
KYZZ	1
KÄDE	1
KÆDY	1
KÄDY	1
KÄJA	1
KÆLIS	1
KÆRRY	1
KÄT	1
KÄTCHEN	1
KÆTHI	1
KÆTHJA	1
KÄTHY	1
KÄTIE	1
KÄTLIN	1
KÄTLIN-JEKATERINA	1
KÄTT	1
KÄTTI	1
KÄTTY	1
KÆTTY-KARINA	1
KÄTY	1
KØRDIS	1
LAAEKA	1
LAAIBA	1
LAAINAM	1
LAAKIARAQ	1
LAAKKI	1
LAAL	1
LAAMISHA	1
LAANY	1
LAASHYA	1
LAAURA	1
LABBIQA	1
LABEENA	1
LABELIA	1
LABELLE	1
LABIBE	1
LABIKA	1
LABINA	1
LABINOTE	1
LABIQA	1
LABORA	1
LACAGA	1
LACAMBRA	1
LACHHMI	1
LACHIMI	1
LÁCRÁMIOARA	1
LACRAMIORA	1
LACRIMIOARA	1
LACRIMIOARA-AURELIA	1
LADANGI	1
LADARAT	1
LADDAN	1
LADI	1
LADIFE	1
LADIGAR	1
LADISLAVA	1
LADSANAA	1
LADUN	1
LADYLOU	1
LADYLYN	1
LAEAD	1
LAEEQA	1
LA-EIAD	1
LAEKHA	1
LAEL	1
LAELAE	1
LAELEA	1
LAELY	1
LAENA	1
LAERKE-CORINN	1
LAETICIA	1
LAËTITIA	1
LAFIFA	1
LAFIRA	1
LAFONOUNE	1
LAGCHIKA	1
LAGHA	1
LAGIYA	1
LAGIYEM	1
LAH	1
LAHAA	1
LAHELA	1
LAHIB	1
LAHIGAN	1
LAHILA	1
LAHISHA	1
LAHJA	1
LAHMUN	1
LAHNNIE	1
LAHUTA	1
LA-IAT	1
LAIBAH	1
LAIBA-PARRI	1
LAICY	1
LAIDA	1
LA-IED	1
LAIEL	1
LAIJA	1
LAÏLA	1
LAILABETH	1
LAILA-CARINA	1
LAILA-DIANA	1
LAI-LAI	1
LAILAILENA	1
LAILALIANA	1
LAILALOA	1
LAILA-MARGRETHE	1
LAILA-MARIE	1
LAILANE	1
LAILANIE	1
LAILAPIIA	1
LAILASILKE	1
LAILAVERENA	1
LAILE	1
LAILEH	1
LAILLAMARI	1
LAILYN	1
LAIMOON	1
LAIN	1
LAINELL	1
LAINI	1
LAIPHRAKPAM	1
LAIQA	1
LAISHAA	1
LAITHA	1
LAITMAS	1
LAI-YING	1
LAIZA	1
LAJA	1
LAJNA	1
LAJOIE	1
LAJSA	1
LAJZA	1
LAKAA	1
LAKAMBINI	1
LAKCHANOK	1
LAKCHUMIKALA	1
LAKE	1
LAKHBIR	1
LAKHENA	1
LAKKHIKA	1
LAKKI	1
LAKKSHANA	1
LAKMALI	1
LAKPA	1
LAKSAMEEPHON	1
LAKSAMOL	1
LAKSAMON	1
LAKSANA	1
LAKSHA	1
LAKSHANA	1
LAKSHANI	1
LAKSHEYA	1
LAKSHI	1
LAKSHICA	1
LAKSHIKA	1
LAKSHMIR	1
LAKSHNA	1
LAKSIYA	1
LAKTHIYA	1
LA-LAD	1
LALADA	1
LALAN	1
LALANA	1
LALANI	1
LALAO	1
LALBASSA	1
LALBIBI	1
LÂLE	1
LALEHAN	1
LALIDA	1
LALIE	1
LALINI	1
LALISE	1
LALITHADHAEVI	1
LALITHAMANI	1
LALITHAMBAL	1
LALITHASAKTHY	1
LALITHASRI	1
LALITHATHEVY	1
LALITPHAN	1
LALITTA	1
LALIZAR	1
LALIZER	1
LALLAH	1
LALLANA	1
LALMA	1
LALMUNIE	1
LALNITHANG	1
LALYN	1
LAMA'A	1
LAMAA	1
LAMAAN	1
LAMAIA	1
LAMAIPORN	1
LA-MAJ	1
LAM-ANH	1
LAMANN	1
LAMCHEE	1
LAMEI	1
LAMERIA	1
LAMHA	1
LAMIAHA	1
LAMICE	1
LAMIDI	1
LAMIEAH	1
LAMIEL	1
LAMIITA	1
LAMIJE	1
LAMIM	1
LAMIRA	1
LAMISAH	1
LAMITH	1
LAMJA	1
LAMJUAN	1
LAMMECHIEN	1
LAMMERDINA	1
LAMMIGJE	1
LAMOOD	1
LAMOOL	1
LAMOON	1
LAMPA	1
LAMPHAI	1
LAMPHAN	1
LAMPHONG	1
LAMPHOO	1
LAMPHOON	1
LAMPHRAI	1
LAMPHUENG	1
LAMPHUNG	1
LAMPONG	1
LAMPRUAN	1
LAMPUN	1
LAMUL	1
LAMWAI	1
LAMYAE	1
LAMYOUANG	1
LANAH	1
LAN-ANH	1
LAN-CHI	1
LANCY	1
LANDU-MBENGI	1
LANDYSH	1
LANELLE	1
LANGA	1
LANGE	1
LANGHA	1
LANGLONG	1
LANHUA	1
LANIAC-LISA	1
LANIELOU	1
LANILYN	1
LANJUAN	1
LANJUN	1
LANKA	1
LANKANI	1
LANLA	1
LANLANMEI	1
LANMING	1
LAN-NHI	1
LANNI	1
LANNIA	1
LANNY	1
LANOJA	1
LANOS	1
LANRUO	1
LANTINA	1
LAN-TING	1
LANUSKA	1
LAN-VI	1
LANVY	1
LAN-XIN	1
LANY	1
LAO	1
LA-OENG	1
LAOISE	1
LA-ON	1
LA-ONGDAO	1
LA-ONGDAW	1
LAOR	1
LAORA	1
LAPADRADA	1
LAPHA	1
LARAB	1
LARA-CAMILLE	1
LARA-EMILIA	1
LARAIBA	1
LARA-JOY	1
LARA-MAGDALENA	1
LARA-MIJA	1
LARA-MILLE	1
LARA-SOPHIA	1
LAREINA	1
LAREN	1
LARIAB	1
LARIANA	1
LARIETTA	1
LARIKA	1
LARISA-DANIELA	1
LARISA-IRINA	1
LARISA-ISABELLA	1
LARISA-MARCELA	1
LARISKA	1
LARITA	1
LARK	1
LARKIN	1
LARLEE	1
LARLUNA	1
LARLY	1
LARMI	1
LARPONG	1
LARRI	1
LARSIGNE	1
LARVA	1
LARYSSA	1
LARYZA	1
LASHTA	1
LÂSMA	1
LASSA	1
LASYA	1
LÁSZLÓNÉ	1
LATASJA	1
LATCHADAPHON	1
LATE	1
LATEEFA	1
LATHANGI	1
LATHARNA	1
LATHESHGA	1
LATHIGA	1
LATHIKA	1
LATHUNA	1
LATHUSANA	1
LATHUSMY	1
LATHUZA	1
LATHYRUS	1
LATICHIA	1
LATIEFAH	1
LATIF	1
LATIFATU	1
LATIFÉ	1
LATIFFA	1
LATIFI	1
LATIKA	1
LATOFATBE	1
LATOYEA	1
LATSAMY	1
LATTIFA	1
LAUKJE	1
LAURA-ADELE	1
LAURA-AGNETE	1
LAURA-ALEXANDRA	1
LAURA-ALINA	1
LAURA-ANAIS	1
LAURA-ARIADNA	1
LAURA-CARLOTA	1
LAURA-CECILIE	1
LAURA-CHRISTIN	1
LAURA-CHRISTINA	1
LAURA-CHRISTINE	1
LAURA-CRISTINA	1
LAURA-DIANA	1
LAURA-EILEEN	1
LAURA-EMILIE	1
LAURA-GABRIELA	1
LAURA-GEORGIANA	1
LAURAH	1
LAURA-IONELA	1
LAURA-JANE	1
LAURA-JOSEPHINE	1
LAURA-KATRINE	1
LAURA-KIRSTINE	1
LAURA-KRISTINE	1
LAURA-LEE	1
LAURALIL	1
LAURA-LILIANA	1
LAURA-LINE	1
LAURALOLA	1
LAURA-LUISE	1
LAURA-MATHILDE	1
LAURA-SIMONA	1
LAURA-SOFIA	1
LAURA-SOPHIA	1
LAURATSIGNE	1
LAURA-VICTORIA	1
LAURA-VIVIANA	1
LAURÉANNE	1
LAURECI	1
LAUREEN-SAMANTHA	1
LAUREISA	1
LAURELA	1
LAURÉNE	1
LAURÈNE	1
LAURENSE	1
LAURENTHA	1
LAURENTSE	1
LAURE-SOPHIE	1
LAURETA	1
LAURETE	1
LAURETTA	1
LAURIEN	1
LAURIJE	1
LAURITA	1
LAURITZINE	1
LAURRA	1
LAURRAH	1
LAUSAANA	1
LAUSINE	1
LAVAN	1
LAVANIA	1
LAVANIE	1
LAVANIYA	1
LAVANYAH	1
LAVDIE	1
LAVDRESA	1
LAVEEN	1
LAVELLIA	1
LAVEN	1
LAVENNYA	1
LAVINIA-LAURA	1
LAVINIA-MIHAELA	1
LAVINIA-NICOLETA	1
LAVINIA-SORINA	1
LAVINIA-STELA	1
LAVINIA-SUSANNE	1
LAVRENTIJA	1
LAWEE	1
LAWEN	1
LAWRA	1
LAWRATOU	1
LAWRENCIA	1
LAXCHANNA	1
LAXMA	1
LAXSAA	1
LAXSANA	1
LAXSEGA	1
LAXSHIYAH	1
LAXSIYA	1
LAYANA	1
LAYANNA	1
LAYBAH	1
LAYELA	1
LAYEQA	1
LAYKEN	1
LAYLA-MAY	1
LAYLAN	1
LAYLEE	1
LAYLI	1
LAYLUZ	1
LAYMA	1
LAYNA	1
LAYNET	1
LAYS	1
LAYSA	1
LAY-YONG	1
LAYZA	1
LAZ	1
LAZARELA	1
LAZARIE	1
LAZARINKA	1
LAZHAN	1
LAZHARA	1
LAZHLA	1
LAZIAN	1
LAZIJANA	1
LAZIZA	1
LAZYA	1
LAZZAT	1
LAZZIE	1
LEA-ANDREA	1
LEA-ANNA	1
LEA-CATHRINE	1
LEA-CECILIA	1
LEA-CHRISTINE	1
LEAHLINJOY	1
LEAHLYNN	1
LEAH-MALOU	1
LEAH-MAY	1
LEAHMOR	1
LEA-JEAN	1
LEA-KIRSTINE	1
LEAKRIN	1
LEA-LOUISE	1
LEALYN	1
LEA-MAI	1
LEA-MAIJA	1
LEAMAIJA	1
LEA-MALOU	1
LEAMALOU	1
LEA-MALU	1
LEAME	1
LEA-MICHELLE	1
LEA-MINH	1
LE-AN	1
LEANNI	1
LEANOR	1
LEA-SHANNA	1
LEA-SOPHIE	1
LEA-SYNØVE	1
LEA-TERESE	1
LEATICIA	1
LEATY	1
LEA-VICTORIA	1
LEBIBE	1
LEBOGANG	1
LECEL	1
LEDEA	1
LEDENIA	1
LEDETIA	1
LEDIA	1
LEDYLYN	1
LEE-ANNE	1
LEE-CHARLIE	1
LEEDIA	1
LEE-EMILIE	1
LEEFKE	1
LEEJA	1
LEEJANA	1
LEE-LING	1
LEENAMARI	1
LEENEMARIA	1
LEENETTE	1
LEENY	1
LEESE	1
LEE-THANH	1
LEEVKE	1
LEEYA	1
LEFULESELE	1
LEHLO	1
LEHNI	1
LEHTE	1
LEIA-CECILIA	1
LEIAL	1
LEICE	1
LEIDE	1
LEIDI	1
LEIDIANE	1
LEIDILAURA	1
LEIDINAURA	1
LEIE	1
LEIFA	1
LEIGH-ANN	1
LEIGHANN	1
LEIGHANNE	1
LEIJA	1
LEI-LANI	1
LEILAWANTI	1
LEILEI	1
LEILY	1
LEIN	1
LEINTJE	1
LEISEL	1
LEISY	1
LEIVY	1
LEIYING	1
LEIZA	1
LEIZLE	1
LEJALI	1
LEJLJA	1
LEJTORE	1
LEKA	1
LEKAA	1
LEKBIRA	1
LEKELISH-ABEBE	1
LEKENI	1
LEKI	1
LEKIA	1
LEKKA	1
LEKKWAN	1
LEKSHMI	1
LELAF	1
LELAH	1
LELANIA	1
LELAS	1
LELEBETH	1
LELIA-MARIA	1
LELIBETH	1
LELIJA	1
LELIJE	1
LELISSE	1
LELJA	1
LELLANYS	1
LELOU	1
LEMANA	1
LEMAR	1
LEMELYN	1
LEMI	1
LEMMAR	1
LEMMI	1
LEMO	1
LEMONE	1
LEMPI	1
LENA-BABYLONIA	1
LENA-BRITT	1
LENA-LENEA	1
LENAMAIA	1
LENA-MARGRETHE	1
LENA-MARI	1
LENAMARIE	1
LENAMAY	1
LENAY	1
LENAZ	1
LENCE	1
LENDI	1
LENDIS	1
LENDY	1
LENEANA	1
LENEBRIITH	1
LENE-CHRISTINE	1
LENE-ELENI	1
LENE-HENRIETTE	1
LENEISJA	1
LENE-KIRSTINE	1
LENE-LINE	1
LENE-LISE	1
LENELL	1
LENE-LOUISE	1
LENELYN	1
LENEMARIA	1
LENE-MARIANNE	1
LENE-MERETE	1
LENE-MERETHE	1
LENE-METTE	1
LENE-THERESA	1
LENÊTT	1
LENE-VIBEKE	1
LENIBETH	1
LENICA	1
LENILEENA	1
LENI-ROSE	1
LENISE	1
LENKALAPALLI	1
LENNE	1
LENNETTE	1
LENONG	1
LENRA	1
LENSIE	1
LENTA	1
LENTJE	1
LENUCA	1
LENUTA-DANIELA	1
LENUTA-FLORICA	1
LENUTA-PETRONELA	1
LEOKADIJA	1
LEOLU	1
LEOMA	1
LEOMELYN	1
LEONAROSE	1
LEONCIA	1
LEONELY	1
LEONELYN	1
LEONG	1
LEONIDAS	1
LEONIDES	1
LEONIE-SOPHIE	1
LEONILDA	1
LEONILDE	1
LEONILIA	1
LEONILLA	1
LEONILLE	1
LEONIZA	1
LEONNIA	1
LEONOORAH	1
LEONÓRA	1
LÉONORA	1
LEONORA-AGNETE	1
LEONORA-MARIE	1
LEONORA-SIMONE	1
LÉONORE	1
LEONORE-KRISTINE	1
LEOPOLDINE	1
LEORAH-JAI	1
LEORETA	1
LEOVINA	1
LEQA	1
LERA	1
LERALYN	1
LERATO	1
LERCHEE	1
LERISTIS	1
LERNA	1
LERNIK	1
LERRY	1
LERTLUCK	1
LERTRAT	1
LESABETH	1
LESCEL	1
LESEGO	1
LESEYA	1
LESIE	1
LESLI	1
LESLIE-JEAN	1
LESSIA	1
LESSLIE	1
LESSLY	1
LESSNIA	1
LETA	1
LETCHUMY	1
LETEBRAHAN	1
LETEBRHAN	1
LETEESIA	1
LETEKEDAN	1
LETEMISKAL	1
LETESSUS	1
LETHA	1
LETHE	1
LETHICIA	1
LÉTICIA	1
LETICIJA	1
LETINA	1
LETISHA	1
LETISIA	1
LETISSIA	1
LETITIA-ELENA	1
LETIZA	1
LETNA	1
LETRICIA	1
LETSABANG	1
LETTEGABER	1
LETTHE	1
LETTHI	1
LETTICIA	1
LETU	1
LETWIN	1
LEUNG	1
LEUNORA	1
LEUSMAIA	1
LEUTRIME	1
LEUZA	1
LEVELYN	1
LEVIAN	1
LEVIANA	1
LEVIDINA	1
LEVILYN	1
LEVITA	1
LEVKA	1
LEVON	1
LEVSA	1
LEVZETA	1
LEWAM	1
LEWANDA	1
LEWI	1
LEWKE	1
LEX	1
LEXA	1
LEXCIA	1
LEXI	1
LEXY	1
LEY	1
LEYAH	1
LEYDY	1
LEYENDA	1
LEYLE	1
LEYTON	1
LEYUI	1
LEZA	1
LEZEL	1
LÊZIÉ	1
LEZIEL	1
LEZIHAN	1
LEZZIE	1
LHAKPA	1
LHALAINE	1
LHAMO	1
LHARNIE	1
LHEA	1
LHIANNE	1
LHO	1
LIADIS	1
LIA-JOLIE	1
LIÀNA	1
LIÃNA	1
LIANDRA	1
LIANGCHEN	1
LIANGJUN	1
LIANGLIANG	1
LIANGSHAN	1
LIANG-SHIN	1
LIANGYAN	1
LIANGYI	1
LIANGZI	1
LIANHUA	1
LIANINA	1
LIANLIAN	1
LIANNAH	1
LIANQI	1
LIANTSOA	1
LIANZI	1
LIAO	1
LIASA	1
LIAT-LEA	1
LIBANA	1
LIBAO	1
LIBBER	1
LIBERATA	1
LIBERTINE	1
LIBIA	1
LIBING	1
LIBYA	1
LIBYUMIR	1
LICCIE	1
LICE	1
LICEA	1
LICENIA	1
LICETTA	1
LICH	1
LICHETTE	1
LI-CHUN	1
LICONG	1
LICYNA	1
LIDAN	1
LIDEWIJ	1
LIDEWIJDE	1
LIDIA-COSTINA	1
LIDIA-EUGENIA	1
LIDIANE	1
LIDIA-RALUCA	1
LIDIA-STANISLAWA	1
LIDIE	1
LIDIYANA	1
LIDRA	1
LIDUNN	1
LIDWINE	1
LIDZIA	1
LIDZY	1
LIEA	1
LIEAN	1
LIEBTRAUT	1
LIEFKE	1
LIEJANE	1
LIELLE	1
LIÉN	1
LIENG	1
LIENNE	1
LIESBET	1
LIESELOTHE	1
LIESELOTT	1
LIESE-LOTTE	1
LIESETTE	1
LIET	1
LIEYLA	1
LIEZA	1
LIEZBETH	1
LIEZELL	1
LIEZLE	1
LIEZYL	1
LIFA	1
LIFCA	1
LIFE	1
LIGEA	1
LIGIA-MIRELA	1
LIGIANE	1
LIGIJA	1
LIHANNA	1
LIHIE	1
LIHNIDA	1
LI-HSUEH	1
LIHTA	1
LIHUI	1
LI-HWA	1
LII	1
LIIE	1
LIILA	1
LIILJA	1
LIINA-LYNN	1
LIINDA	1
LIISABELLA	1
LIISELOTTE	1
LIISU	1
LIIT	1
LIIVI	1
LIJANE	1
LIJIN	1
LIJKELTJE	1
LIJUE	1
LIKAA	1
LI-KARINE	1
LIKIM	1
LIKKA	1
LILAAS	1
LILA-BASONGA	1
LILAC	1
LILA-GRAZYNA	1
LILANI	1
LILANN	1
LILDANA	1
LILEA	1
LILEN	1
LILET	1
LI-LI	1
LILIA-DEBORAH	1
LILIAM	1
LILIÁNA	1
LILIANA-EMESE	1
LILIANA-EUGENIA	1
LILIANA-ILEANA	1
LILIANA-IULIANA	1
LILIANA-ROXANA	1
LILIANA-VIOLETA	1
LILI-ANN	1
LILIANNA-MARIA	1
LILIAS	1
LILIBET	1
LILICA	1
LILIJAN	1
LILIJANA	1
LILIJE	1
LILIKA	1
LILI-MAI	1
LILI-MERETE	1
LILIMOANA	1
LILIN	1
LILINE	1
LILING	1
LILINGLI	1
LILION	1
LILI-ROSE	1
LILI-VIOLA	1
LILIYANA	1
LILIYMARLEEN	1
LILJA-MARIA	1
LILJA-NUUNA	1
LILLABETH	1
LILLA-FLORA	1
LILLA-MARIA	1
LILLANEE	1
LILLANI	1
LILLAN-MERETE	1
LILLANN	1
LILLBRIT	1
LILL-CARINA	1
LILL-CHRISTINA	1
LILLEBETH	1
LILLENE	1
LILLET	1
LILLEVI	1
LILL-GRETA	1
LILL-GRETHE	1
LILL-HILDE	1
LILLI-ALFA	1
LILLIAN-BODIL	1
LILLI-ANE	1
LILLIAN-KIRSTINE	1
LILLIAN-MARIE	1
LILLIANNE	1
LILLIBET	1
LILLICATRINE	1
LILLIET	1
LILLIFEE	1
LILLI-INGRI	1
LILLIJAN	1
LILLI-JANNE	1
LILLI-KIRSTINE	1
LILLI-LINDA	1
LILLI-MERETE	1
LILLI-MIA	1
LILLI-OFELIA	1
LILLIORA	1
LILLI-ROSE	1
LILLI-SOPHIE	1
LILLI-VIOLA	1
LILL-JANA	1
LILL-KARIN	1
LILL-KATRIN	1
LILL-KIRSTIN	1
LILL-MAIKEN	1
LILL-MAJ	1
LILL-MARLEN	1
LILL-MAY	1
LILLO	1
LILLYAN	1
LILLY-ANN	1
LILLYE	1
LILLY-JO	1
LILLYJO	1
LILLY-KIMBERLEY	1
LILLY-KRISTINE	1
LILLY-SOPHIA	1
LILLY-SOPHIE	1
LILOU-ZOÉ	1
LILOZ	1
LILSE	1
LILU	1
LILYANE	1
LILY-ANN	1
LILYAS	1
LILYBETH	1
LILYE	1
LILY-LOU	1
LILY-LUCIE	1
LILY-LUNA	1
LILYMAE	1
LILY-ZIYAN	1
LIM	1
LIM-FONG	1
LIMIA	1
LIMIE	1
LIMOR	1
LIMOUNI	1
LINAFAR	1
LINAH	1
LINALYN	1
LINA-MALIN	1
LINA-MARIA	1
LINA-MARIE	1
LINA-MAY	1
LINAN	1
LINA-THERESE	1
LINAWATI	1
LINAZ	1
LINBJØRG	1
LINCHEN	1
LINCIA	1
LINDA-CARINA	1
LINDACELIA	1
LINDA-CLAUDIA	1
LINDAE	1
LINDAELIA	1
LINDAI	1
LINDALEE	1
LINDALÆRKE	1
LINDA-MARIE	1
LINDAMARIJA	1
LINDA-MAY	1
LINDA-MIE	1
LINDAMILENA	1
LINDAN	1
LINDA-SOPHIA	1
LINDAURA	1
LINDIONA	1
LINDLEY	1
LINDSHIYA	1
LINEACASSANDRA	1
LINEA-CATHRINE	1
LINEA-MAGDALENA	1
LINE-AMALIE	1
LINEA-MARIE	1
LINE-BAO	1
LINE-CAMILLA	1
LINE-GRY	1
LINEH	1
LÍNEIK	1
LINEJA	1
LINE-JOSEFINE	1
LINE-KIKKI	1
LINELL	1
LINELOTTE	1
LINEMARIA	1
LINEMARIE	1
LINE-MURIEL	1
LINE-OLIVIA	1
LINERA	1
LINE-SOFIA	1
LINE-SOL	1
LI-NETTE	1
LINE-VIKTORIA	1
LÍNEY	1
LINGA	1
LING-CHIA	1
LINGE	1
LINGFEN	1
LINGHUA	1
LINGJIE	1
LINGJING	1
LING-JIUAN	1
LINGLI	1
LINGMEI	1
LINGNA	1
LINGNAN	1
LINGNU	1
LINGSHU	1
LINGWEI	1
LINGYU	1
LINGZHEN	1
LINGZHI	1
LINGZHU	1
LINI	1
LINIANE	1
LINIE	1
LINING	1
LINISHA	1
LINITA	1
LINJIE	1
LINJONG	1
LINLI	1
LIN-LIN	1
LINLY	1
LINMAN	1
LINNAEA	1
LINN-AZUKA	1
LINN-CECILIA	1
LINN-CECILIE	1
LINNÉA-MARIA	1
LINNEA-MARIE	1
LINN-ELIN	1
LINNETH	1
LINN-HEGE	1
LINN-JEANETTE	1
LINN-MARIE	1
LINN-SOFIE	1
LINN-TERESE	1
LINO	1
LINOY	1
LINROE	1
LINRONG	1
LINSHAN	1
LINTA	1
LINTAA	1
LINTUE	1
LINUO	1
LINUS	1
LINUTE	1
LINWEI	1
LINXIA	1
LINY	1
LINYEE	1
LIO	1
LIONESA	1
LIPE	1
LIPENG	1
LIPPE	1
LIPPEN	1
LIQAH	1
LIQI	1
LIQIANG	1
LIQIONG	1
LIQIU	1
LIRIA	1
LIRIDA	1
LIRIDORA	1
LIRIGZONA	1
LIRINDA	1
LIRIO	1
LIRIS	1
LIRIYE	1
LIRJANA	1
LIRONA	1
LISA-ANNE	1
LIS-AASE	1
LISA-CORNELIA	1
LISA-ELINE	1
LISA-EMILIE	1
LISAF	1
LISA-GRY	1
LIS-AJOE	1
LISA-KATHARINA	1
LISALEE	1
LISA-LIN	1
LISA-LINDA	1
LISA-MAJ	1
LISAMARIA	1
LISAMARIE	1
LISAMARYANN	1
LISA-MAY	1
LISAMMA	1
LISANET	1
LIS-ANETT	1
LISA-NICOLE	1
LISANNA	1
LISA-RATTANA	1
LISA-SOPHIE	1
LIS-BETH	1
LISBETH-MARGRETHE	1
LIS-BETT	1
LISBETTE	1
LISBETTH	1
LIS-BIRGIT	1
LIS-BIRTE	1
LISCHA	1
LISCIA	1
LISCIE	1
LISCY	1
LIS-DORTHE	1
LISEANIA	1
LISEANINA	1
LISE-ANN	1
LISE-ANNA	1
LISEANNE	1
LISEBENTE	1
LISE-CHARLOTTE	1
LISEGRETE	1
LISE-HENRIETTE	1
LISE-KATRINE	1
LISE-LAU	1
LISE-LAURA	1
LISELI	1
LISELIE	1
LISE-LINE	1
LIS-ELINOR	1
LISELL	1
LISE-LONNIE	1
LISELOTTEE	1
LISE-LOTTI	1
LIS-ELSEBETH	1
LISE-LU	1
LISELU	1
LISE-LYKKE	1
LISEMAIJA	1
LISE-MALENE	1
LISE-MARGRETHE	1
LISE-MARIT	1
LISE-MATHILDE	1
LISE-MAY	1
LISE-MERETE	1
LISEMONA	1
LISE-MY	1
LISE-RANDI	1
LISE-SOFIE	1
LISETE	1
LISETTEE	1
LIS-EVA	1
LIS-GRETE	1
LISHAN	1
LISHANA	1
LIS-HELEN	1
LI-SHIANG	1
LISHYANA	1
LISIANN	1
LISIANNE	1
LISIEKIT	1
LISILONE	1
LISILYA	1
LIS-INGA	1
LIS-JANNE	1
LIS-JANNIE	1
LIS-JOAN	1
LISKEN	1
LIS-KIRSTEN	1
LIS-KÄTHE	1
LISL	1
LIS-LAURA	1
LIS-LENE	1
LISLEY	1
LISLI	1
LISLIE	1
LIS-LINDA	1
LIS-LINETTE	1
LIS-LOT	1
LISLOT	1
LIS-LYKKE	1
LIS-MAIKEN	1
LIS-MAJ	1
LISMARI	1
LIS-MARIAN	1
LIS-MARIANN	1
LIS-MARIANNE	1
LISMARY	1
LIS-MERETE	1
LIS-MERRY	1
LIS-MERY	1
LIS-MONA	1
LISN	1
LISSABETH	1
LISSANDRA	1
LISSASCHA	1
LISSBETH	1
LISSE-JETTE	1
LISSE-KAREN	1
LISSEMARIE	1
LISSIAN	1
LISSIANE	1
LISSI-ANN	1
LISSILINDA	1
LISSLOTTE	1
LISS-MARGURETE	1
LISSON	1
LISSY-LOTTE	1
LIS-VIVI	1
LIS-WENKE	1
LISYANNE	1
LISYL	1
LISZ	1
LISZBETH	1
LISZIE	1
LISZY	1
LITAL	1
LITHLE	1
LITING	1
LITKA	1
LITSA	1
LITSI	1
LITSIA	1
LITSY	1
LITZE	1
LITZIEN	1
LITZY	1
LITZZIA	1
LIUBAVA	1
LIUBOU	1
LIUBOVI	1
LIUCHAI	1
LIUCIJA	1
LIUDVIKA	1
LIUHUI	1
LIULING	1
LIUMING	1
LIUSÉ	1
LIUSU	1
LIUXIAO	1
LIUYAN	1
LÌV	1
LÍVA	1
LIVA-AMALIE	1
LIVA-ELISE	1
LIVAH-SOPHIA	1
LIVA-JAMILLA	1
LIVA-MAI	1
LIVA-MARIE	1
LIVANA	1
LIV-ANDREA	1
LIVANNA	1
LIVA-SOPHIA	1
LIVA-ZOPHIA	1
LIV-BENNEDICTE	1
LIV-BERIT	1
LIVED	1
LIV-EMILIE	1
LIVERTY	1
LIVETTA	1
LÍVÍA	1
LIVIA-GABRIELA	1
LIVIA-GEORGIANA	1
LIVIE	1
LIVIN	1
LIV-IRENE	1
LIV-JANNE	1
LIV-JORUNN	1
LIV-KRISTIN	1
LIV-LINEA	1
LIV-MAI	1
LIVMAJA	1
LIVMAJE	1
LIV-MARIA	1
LIVMAYA	1
LIVNAT	1
LIV-NATASJA	1
LIVSA	1
LIV-TERESA	1
LIV-ØYGUNN	1
LIWAN	1
LIWINA	1
LIWIRIA	1
LIWLIWA	1
LIXIAN	1
LIXIANG	1
LIXUAN	1
LI-YA	1
LIYAM	1
LIYANAGE	1
LIYANESH	1
LIYBOV	1
LI-YI	1
LIYI	1
LI-YING	1
LIYU	1
LIYUE	1
LIZALINDA	1
LIZA-MARIA	1
LIZAMARIA	1
LIZA-MARIE	1
LIZANETTE	1
LIZAVETA	1
LIZ-CATHRINE	1
LIZEA	1
LIZELLE	1
LIZEN	1
LIZETA	1
LIZETHE	1
LIZETTE-MATRICHA	1
LIZHONG	1
LIZHU	1
LIZIAN	1
LIZICA	1
LIZIJA	1
LIZLI	1
LIZLIE	1
LIZSI	1
LIZ-SOFIA	1
LIZZ	1
LIZZE	1
LIZZET	1
LIZZETE	1
LIZZETTA	1
LIZZIELOU	1
LIZZI-LOTTE	1
LIZZI-ULLA	1
LIZZLERI	1
LIZZYE	1
LJANA	1
LJAURA	1
LJAURIJE	1
LJEBIBE	1
LJEJLJA	1
LJENDITA	1
LJEONORE	1
LJERKA	1
LJEUNORA	1
LJEVDIJE	1
LJILJANKA	1
LJINDA	1
LJIRIDONA	1
LJORETA	1
LJUBIJANA	1
LJUBOVJ	1
LJUIANE	1
LJULIJETA	1
LJULJET	1
LJULJETE	1
LJULJIETA	1
LJULJIJE	1
LJULJIJETA	1
LJULJJETE	1
LJULJZANA	1
LJULZIME	1
LJUMNI	1
LJUMTURIE	1
LJURDE	1
LJUTFIJA	1
LJUTFIJE	1
LJUTVIJA	1
LJUZIA	1
LLEN	1
LLEWELLYN	1
LLEWELYN	1
LLOVA	1
LLUNA	1
LOANA	1
LOANE	1
LOBABA	1
LOBABE	1
LOBANAH	1
LOBAR	1
LOBBER	1
LOBELLA	1
LOBKE	1
LOBLOUBA	1
LOBZANG	1
LOC-AN	1
LOEEZA	1
LOELLE	1
LOESJE	1
LOET	1
LOÉT	1
LOGANAYAGY	1
LOGARANEE	1
LOGARANJINY	1
LOGESWARY	1
LOGINY	1
LOHA	1
LOHLA	1
LOHNI	1
LOHRY	1
LOHTUZ	1
LOIAN	1
